property_id,city,locality,locality_tier,property_type,bhk,bathrooms,balconies,built_up_area,carpet_area,floor_number,total_floors,floor_category,facing,furnishing_status,property_age,parking_spaces,security_score,gym_available,swimming_pool,power_backup,lift_available,maintenance_fee_monthly,distance_to_city_center_km,distance_to_metro_km,nearby_schools,nearby_hospitals,transaction_type,price_in_lakhs,price_category
PROP-032794,Bangalore,Koramangala,Premium,Row House,5,5,3,2381,1933,7,10,Mid (5-9),West,Unfurnished,9,4,8.3,1,1,1,1,6822,4.8,3.2,4,3,New,321.57,High
PROP-032795,Delhi,Noida Sector 62,Standard,Independent House,4,5,2,2128,1801,0,5,Ground,East,Semi-Furnished,3,2,4.3,0,0,0,0,3639,10.8,0.5,2,2,Resale,95.66,Low
PROP-032796,Mumbai,Thane,Affordable,Row House,3,3,0,1334,1095,6,10,Mid (5-9),East,Semi-Furnished,13,0,3.8,0,0,0,1,2611,18.5,1.2,1,0,Resale,37.32,Low
PROP-032797,Bangalore,HSR Layout,Standard,Independent House,4,3,0,2174,1843,2,4,Low (1-4),West,Unfurnished,0,3,4.8,0,0,0,1,3317,13.3,2.6,1,1,New,137.92,Low
PROP-032798,Bangalore,Whitefield,Standard,Villa,4,4,0,2129,1839,5,10,Mid (5-9),North-West,Semi-Furnished,3,4,6.5,1,1,0,1,5793,11.1,3.6,4,5,Resale,201.16,High
PROP-032799,Bangalore,Whitefield,Standard,Studio,1,2,1,486,428,3,7,Low (1-4),East,Semi-Furnished,0,0,4.3,0,0,0,1,2546,14.3,0.3,1,0,Resale,43.25,Low
PROP-032800,Hyderabad,Jubilee Hills,Premium,Apartment,3,3,2,1269,1089,1,6,Low (1-4),South-West,Unfurnished,9,0,6.5,1,0,1,0,4511,5.3,10.7,4,1,Resale,143.03,Low
PROP-032801,Bangalore,Indiranagar,Premium,Apartment,3,4,2,1327,1095,11,12,High (10-19),South-West,Semi-Furnished,3,0,6.8,1,0,1,1,3955,7.3,2.8,4,2,Resale,160.99,Low
PROP-032802,Bangalore,Whitefield,Standard,Villa,5,5,2,2497,2026,1,5,Low (1-4),West,Unfurnished,6,3,6.5,1,1,1,0,7762,11.8,3.6,2,1,New,239.26,High
PROP-032803,Delhi,Gurgaon DLF,Premium,Apartment,3,3,1,1245,1051,36,39,Top (20+),West,Semi-Furnished,4,4,7.3,1,1,1,1,5018,10.4,0.1,2,3,Resale,170.72,Low
PROP-032804,Hyderabad,Jubilee Hills,Premium,Apartment,4,5,3,1895,1609,28,37,Top (20+),North-West,Unfurnished,2,5,10.0,1,1,1,1,6205,5.4,1.9,10,1,New,314.69,High
PROP-032805,Bangalore,Koramangala,Premium,Apartment,1,2,2,300,254,6,7,Mid (5-9),East,Semi-Furnished,14,1,8.2,0,1,1,1,3624,8.3,6.9,3,4,Resale,33.32,Low
PROP-032806,Bangalore,Electronic City,Standard,Apartment,3,3,2,1307,1082,0,13,Ground,West,Fully Furnished,3,2,3.1,0,0,0,0,2357,11.0,1.5,3,2,Resale,92.09,Low
PROP-032807,Bangalore,Indiranagar,Premium,Apartment,3,3,2,1532,1288,7,13,Mid (5-9),East,Semi-Furnished,7,4,6.8,0,1,1,1,4250,6.2,0.4,6,2,Resale,238.61,High
PROP-032808,Mumbai,Powai,Standard,Studio,2,2,3,932,764,9,12,Mid (5-9),East,Unfurnished,1,2,6.8,0,0,1,1,1618,16.0,0.4,2,3,New,74.96,Low
PROP-032809,Delhi,Dwarka,Standard,Apartment,3,2,1,1269,1100,3,8,Low (1-4),South-East,Fully Furnished,28,2,5.5,0,0,1,1,2001,10.6,3.2,4,2,New,87.28,Low
PROP-032810,Mumbai,Bandra,Premium,Apartment,3,4,2,1330,1087,12,21,High (10-19),West,Semi-Furnished,10,2,5.9,1,0,1,1,3938,5.0,0.7,1,2,Resale,216.16,High
PROP-032811,Delhi,Noida Sector 62,Standard,Apartment,3,3,2,1296,1114,2,4,Low (1-4),South-East,Unfurnished,2,0,5.9,0,0,1,1,2703,13.8,6.9,0,4,Resale,99.75,Low
PROP-032812,Hyderabad,Banjara Hills,Premium,Independent House,4,4,0,2020,1759,4,11,Low (1-4),South,Semi-Furnished,6,3,6.4,0,0,1,1,2573,4.9,1.8,6,0,Resale,266.09,High
PROP-032813,Delhi,Gurgaon DLF,Premium,Independent House,2,2,3,1123,911,8,10,Mid (5-9),North-East,Unfurnished,2,3,7.9,0,1,0,1,4155,9.3,2.5,2,2,New,158.93,Low
PROP-032814,Delhi,Gurgaon DLF,Premium,Penthouse,4,4,3,1978,1618,7,16,Mid (5-9),South-East,Fully Furnished,7,5,9.1,1,1,1,1,6211,4.9,0.8,8,0,New,348.56,High
PROP-032815,Bangalore,Koramangala,Premium,Studio,1,1,0,349,280,8,13,Mid (5-9),South,Semi-Furnished,2,0,3.8,1,0,0,1,3283,4.9,3.2,4,0,Resale,31.53,Low
PROP-032816,Delhi,Noida Sector 62,Standard,Apartment,3,3,1,1248,1039,18,23,High (10-19),West,Semi-Furnished,5,1,3.7,1,0,0,1,4137,14.7,2.8,1,2,Resale,124.19,Low
PROP-032817,Bangalore,Indiranagar,Premium,Apartment,3,3,1,1159,983,1,9,Low (1-4),South-West,Unfurnished,4,2,7.1,1,1,1,0,6248,4.5,1.9,3,5,New,150.49,Low
PROP-032818,Delhi,South Delhi,Premium,Apartment,3,4,2,1215,981,14,21,High (10-19),South-West,Fully Furnished,24,1,7.3,1,0,1,1,4034,9.0,0.7,2,1,Resale,149.98,Low
PROP-032819,Hyderabad,Banjara Hills,Premium,Row House,3,4,2,1308,1090,7,14,Mid (5-9),North-West,Fully Furnished,9,2,6.7,0,1,1,1,4934,5.5,7.3,2,4,Resale,237.56,High
PROP-032820,Delhi,Gurgaon DLF,Premium,Independent House,4,5,2,2328,1897,2,10,Low (1-4),North-East,Fully Furnished,17,1,7.0,1,1,1,1,7422,12.1,5.7,5,1,Resale,219.01,High
PROP-032821,Bangalore,HSR Layout,Standard,Apartment,2,3,0,801,694,4,10,Low (1-4),South,Unfurnished,5,1,3.7,1,0,1,1,3285,13.9,2.0,1,0,Resale,47.28,Low
PROP-032822,Bangalore,Indiranagar,Premium,Apartment,3,3,1,1487,1232,2,3,Low (1-4),South-West,Fully Furnished,14,0,5.7,1,0,0,1,3722,4.2,2.2,4,3,Resale,200.13,High
PROP-032823,Bangalore,Koramangala,Premium,Villa,3,3,3,1674,1365,20,23,Top (20+),North,Unfurnished,0,1,8.3,1,1,1,1,6976,5.1,4.1,4,6,Resale,274.35,High
PROP-032824,Mumbai,Thane,Affordable,Apartment,2,2,1,708,589,6,14,Mid (5-9),West,Unfurnished,1,1,6.9,0,0,1,1,1958,18.3,0.6,3,1,New,16.81,Low
PROP-032825,Bangalore,Indiranagar,Premium,Studio,1,2,1,543,451,15,16,High (10-19),South,Semi-Furnished,7,1,5.8,0,1,1,1,4185,4.9,0.9,4,3,Resale,34.58,Low
PROP-032826,Delhi,South Delhi,Premium,Independent House,3,2,4,1486,1222,13,16,High (10-19),South-West,Semi-Furnished,0,0,8.6,1,0,1,1,4109,5.2,4.6,3,5,New,268.84,High
PROP-032827,Bangalore,Indiranagar,Premium,Independent House,2,1,2,1112,932,7,14,Mid (5-9),North-East,Unfurnished,11,4,6.8,1,0,1,1,4221,9.2,2.7,2,4,Resale,126.21,Low
PROP-032828,Delhi,Dwarka,Standard,Villa,4,4,1,2025,1764,0,2,Ground,South-East,Semi-Furnished,0,4,6.8,1,1,1,0,6456,17.7,5.3,1,3,Resale,132.12,Low
PROP-032829,Hyderabad,Madhapur,Standard,Apartment,3,2,4,1263,1110,0,11,Ground,East,Fully Furnished,15,2,4.1,0,0,1,0,2777,10.8,2.7,5,3,New,106.18,Low
PROP-032830,Bangalore,Whitefield,Standard,Independent House,3,3,0,1586,1394,4,12,Low (1-4),North-West,Unfurnished,7,1,4.1,0,0,0,1,3179,15.8,0.8,3,2,Resale,127.33,Low
PROP-032831,Delhi,Noida Sector 62,Standard,Independent House,5,5,2,2574,2167,8,13,Mid (5-9),North-West,Semi-Furnished,6,3,7.0,0,0,1,1,2958,11.1,2.6,4,1,Resale,238.74,High
PROP-032832,Mumbai,Bandra,Premium,Apartment,1,1,0,398,327,4,11,Low (1-4),South-East,Semi-Furnished,2,1,5.0,1,1,1,1,5380,12.6,0.1,2,3,Resale,65.06,Low
PROP-032833,Delhi,Dwarka,Standard,Villa,5,5,2,2578,2254,0,19,Ground,North,Fully Furnished,14,1,4.1,1,0,1,0,4503,14.9,1.9,2,2,New,172.75,Low
PROP-032834,Bangalore,HSR Layout,Standard,Studio,1,1,1,386,312,9,10,Mid (5-9),West,Fully Furnished,1,0,3.8,0,0,0,1,1991,12.8,1.0,3,1,Resale,32.74,Low
PROP-032835,Mumbai,Bandra,Premium,Apartment,3,3,2,1586,1355,18,19,High (10-19),North-West,Fully Furnished,1,3,5.4,1,0,0,1,4948,7.7,11.0,1,2,Resale,302.7,High
PROP-032836,Mumbai,Powai,Standard,Villa,5,5,0,2674,2215,11,18,High (10-19),South-West,Semi-Furnished,7,5,5.4,1,0,1,1,5200,12.7,2.7,3,6,Resale,247.55,High
PROP-032837,Hyderabad,Jubilee Hills,Premium,Apartment,2,3,2,798,673,7,8,Mid (5-9),North-West,Semi-Furnished,0,1,6.1,0,0,0,1,2184,7.0,0.6,2,1,Resale,87.49,Low
PROP-032838,Bangalore,Koramangala,Premium,Independent House,4,4,2,2276,1888,16,23,High (10-19),North-East,Semi-Furnished,17,4,6.7,1,0,1,1,4790,8.7,0.8,9,4,New,382.02,High
PROP-032839,Bangalore,HSR Layout,Standard,Apartment,3,3,0,1424,1246,4,11,Low (1-4),West,Semi-Furnished,2,4,6.1,0,0,1,1,2502,11.6,1.1,2,1,Resale,113.71,Low
PROP-032840,Bangalore,Whitefield,Standard,Independent House,3,3,2,1829,1511,34,35,Top (20+),East,Semi-Furnished,16,0,5.1,0,0,0,1,2845,10.9,0.7,3,0,New,117.01,Low
PROP-032841,Mumbai,Bandra,Premium,Apartment,3,4,4,1304,1127,6,10,Mid (5-9),North,Fully Furnished,9,1,7.0,1,1,1,1,6047,5.8,2.0,3,1,New,246.91,High
PROP-032842,Mumbai,Powai,Standard,Apartment,2,1,3,985,797,9,18,Mid (5-9),South-West,Semi-Furnished,7,4,5.0,0,0,1,1,1818,13.4,1.7,2,1,Resale,96.09,Low
PROP-032843,Mumbai,Navi Mumbai,Affordable,Independent House,3,2,0,1858,1545,7,13,Mid (5-9),South,Fully Furnished,9,1,8.2,0,0,1,1,3297,21.5,0.8,3,3,Resale,117.57,Low
PROP-032844,Bangalore,Indiranagar,Premium,Independent House,4,3,4,2179,1781,6,7,Mid (5-9),North-West,Unfurnished,10,2,6.9,1,0,1,1,5050,14.5,2.0,6,2,Resale,215.62,High
PROP-032845,Delhi,South Delhi,Premium,Penthouse,3,4,2,1655,1389,20,22,Top (20+),North-West,Semi-Furnished,0,5,9.2,1,1,1,1,5526,6.2,9.7,3,2,New,389.06,High
PROP-032846,Hyderabad,Kondapur,Standard,Villa,3,3,0,1620,1385,2,3,Low (1-4),South-East,Unfurnished,1,4,6.4,1,0,1,1,4297,11.5,6.7,1,4,Resale,193.81,High
PROP-032847,Delhi,South Delhi,Premium,Villa,5,5,2,2658,2292,8,15,Mid (5-9),East,Semi-Furnished,2,3,8.1,1,1,1,1,7428,7.8,5.1,2,1,Resale,432.4,High
PROP-032848,Delhi,Noida Extension,Affordable,Independent House,4,4,1,2296,1965,9,14,Mid (5-9),South-East,Fully Furnished,15,3,4.7,1,0,0,1,5217,19.9,0.1,3,1,Resale,105.69,Low
PROP-032849,Bangalore,Whitefield,Standard,Apartment,2,1,3,1111,926,1,9,Low (1-4),West,Fully Furnished,10,4,7.4,1,0,0,0,3507,11.7,0.3,1,1,Resale,94.91,Low
PROP-032850,Delhi,Noida Sector 62,Standard,Apartment,3,3,0,1527,1255,14,20,High (10-19),South,Unfurnished,24,1,5.3,0,0,0,1,2771,16.0,9.9,1,1,Resale,119.06,Low
PROP-032851,Bangalore,Indiranagar,Premium,Apartment,2,2,2,980,794,4,13,Low (1-4),North,Fully Furnished,6,2,6.1,0,1,0,1,3730,4.7,0.1,1,2,Resale,88.28,Low
PROP-032852,Mumbai,Thane,Affordable,Apartment,3,3,4,1492,1254,12,21,High (10-19),North,Fully Furnished,2,2,6.5,0,0,0,1,2694,23.0,6.4,1,3,New,138.92,Low
PROP-032853,Bangalore,HSR Layout,Standard,Apartment,3,4,3,1334,1087,9,13,Mid (5-9),North-East,Fully Furnished,7,0,2.9,1,0,1,1,4735,13.7,0.4,2,0,New,78.12,Low
PROP-032854,Mumbai,Navi Mumbai,Affordable,Row House,3,3,2,1372,1112,0,8,Ground,North-West,Semi-Furnished,5,0,1.9,1,0,0,0,2884,20.0,1.5,1,3,New,50.49,Low
PROP-032855,Mumbai,Thane,Affordable,Studio,1,1,0,362,291,26,35,Top (20+),West,Semi-Furnished,1,0,7.6,0,0,1,1,873,18.9,1.0,1,3,Resale,10.0,Low
PROP-032856,Bangalore,Indiranagar,Premium,Row House,3,4,2,1336,1109,2,3,Low (1-4),South,Unfurnished,0,1,5.4,1,1,1,1,6345,5.5,1.4,3,3,New,207.69,High
PROP-032857,Hyderabad,Madhapur,Standard,Row House,4,4,3,1803,1548,7,14,Mid (5-9),South-West,Semi-Furnished,2,1,5.2,0,0,1,1,3655,12.2,0.2,3,2,Resale,166.69,Low
PROP-032858,Mumbai,Powai,Standard,Villa,3,2,2,1834,1487,0,12,Ground,East,Unfurnished,4,3,6.3,0,0,1,0,2942,11.4,0.7,0,2,New,117.65,Low
PROP-032859,Mumbai,Thane,Affordable,Apartment,2,3,1,819,710,7,13,Mid (5-9),North,Fully Furnished,0,1,4.4,0,0,1,1,1960,25.7,0.3,2,2,New,21.28,Low
PROP-032860,Mumbai,Andheri,Standard,Independent House,3,3,3,1612,1325,0,15,Ground,South,Semi-Furnished,4,1,7.3,0,0,1,0,3676,11.3,0.5,3,5,Resale,97.25,Low
PROP-032861,Bangalore,Electronic City,Standard,Penthouse,5,6,3,2646,2325,6,7,Mid (5-9),North-East,Unfurnished,8,5,7.4,0,0,1,1,3495,13.6,2.3,3,3,Resale,210.82,High
PROP-032862,Hyderabad,Kondapur,Standard,Villa,3,2,3,1811,1562,2,10,Low (1-4),West,Fully Furnished,2,0,7.2,0,0,1,1,2205,19.8,8.2,2,2,Resale,155.86,Low
PROP-032863,Bangalore,Koramangala,Premium,Villa,5,6,2,2499,2071,2,8,Low (1-4),West,Unfurnished,5,2,8.3,1,1,1,1,7124,7.9,0.9,4,4,New,381.79,High
PROP-032864,Hyderabad,Jubilee Hills,Premium,Apartment,3,3,2,1427,1224,1,5,Low (1-4),East,Fully Furnished,9,2,5.1,1,1,0,0,5923,12.8,0.2,7,8,New,235.69,High
PROP-032865,Bangalore,Whitefield,Standard,Villa,2,2,0,1336,1170,17,21,High (10-19),North,Unfurnished,5,1,7.1,1,0,1,1,4542,14.1,1.2,7,4,Resale,138.54,Low
PROP-032866,Bangalore,Whitefield,Standard,Apartment,5,5,2,2234,1889,29,32,Top (20+),North,Semi-Furnished,0,5,3.5,0,0,0,1,3921,11.4,6.1,3,2,New,174.51,Low
PROP-032867,Bangalore,HSR Layout,Standard,Apartment,5,6,3,2074,1705,2,4,Low (1-4),South-West,Semi-Furnished,6,3,3.0,0,0,1,1,3628,13.8,2.9,2,2,New,187.69,Low
PROP-032868,Delhi,Noida Sector 62,Standard,Penthouse,4,5,3,2006,1618,11,18,High (10-19),North-East,Fully Furnished,4,2,6.4,1,0,1,1,4662,11.1,6.3,2,4,New,209.4,High
PROP-032869,Hyderabad,Madhapur,Standard,Apartment,3,3,2,1165,960,12,21,High (10-19),South,Semi-Furnished,5,0,5.2,0,0,1,1,2423,10.1,3.5,4,3,Resale,123.38,Low
PROP-032870,Delhi,Noida Sector 62,Standard,Row House,5,4,2,2049,1677,5,8,Mid (5-9),South,Unfurnished,6,0,3.7,0,0,1,1,3238,10.2,0.4,3,1,Resale,114.3,Low
PROP-032871,Mumbai,Bandra,Premium,Apartment,2,2,4,904,729,6,11,Mid (5-9),South-West,Unfurnished,5,0,6.1,1,0,1,1,3864,4.3,0.5,5,2,Resale,99.41,Low
PROP-032872,Hyderabad,Kondapur,Standard,Row House,4,3,3,2001,1661,22,23,Top (20+),South,Fully Furnished,10,2,4.2,1,0,1,1,4249,10.1,0.2,4,2,Resale,161.89,Low
PROP-032873,Delhi,South Delhi,Premium,Villa,5,5,1,2776,2359,5,12,Mid (5-9),North,Semi-Furnished,0,0,6.3,1,1,1,1,6714,6.5,3.9,6,0,Resale,554.78,High
PROP-032874,Hyderabad,Madhapur,Standard,Independent House,2,3,2,1215,1019,15,19,High (10-19),South-West,Fully Furnished,31,2,7.0,0,0,0,1,3616,11.5,0.5,4,3,Resale,111.83,Low
PROP-032875,Mumbai,Navi Mumbai,Affordable,Apartment,3,2,1,1384,1205,19,20,High (10-19),South,Semi-Furnished,2,1,4.5,0,0,1,1,1954,18.8,1.7,5,0,New,47.23,Low
PROP-032876,Mumbai,Thane,Affordable,Independent House,3,3,3,1817,1461,7,9,Mid (5-9),South-East,Semi-Furnished,1,3,3.9,0,0,1,1,2936,19.9,5.6,3,0,New,111.36,Low
PROP-032877,Mumbai,Bandra,Premium,Penthouse,4,4,2,2103,1734,7,13,Mid (5-9),North-West,Fully Furnished,0,4,6.4,1,1,1,1,6811,4.6,0.9,5,2,Resale,307.35,High
PROP-032878,Delhi,Noida Sector 62,Standard,Apartment,5,6,4,2305,1905,6,13,Mid (5-9),East,Semi-Furnished,0,1,6.0,0,0,0,1,3069,10.4,0.1,1,3,Resale,194.61,High
PROP-032879,Mumbai,Andheri,Standard,Apartment,3,3,1,1199,965,30,31,Top (20+),South-West,Semi-Furnished,14,2,5.9,0,0,0,1,2052,14.0,0.2,2,3,Resale,58.07,Low
PROP-032880,Delhi,Noida Sector 62,Standard,Apartment,3,3,2,1362,1175,27,35,Top (20+),South-West,Fully Furnished,40,1,5.0,0,0,1,1,2071,12.9,0.4,2,8,New,108.15,Low
PROP-032881,Delhi,Gurgaon DLF,Premium,Apartment,5,6,2,2175,1891,14,15,High (10-19),East,Unfurnished,0,1,7.4,0,1,1,1,4657,13.9,1.4,3,1,Resale,353.73,High
PROP-032882,Delhi,Dwarka,Standard,Apartment,3,3,3,1375,1185,15,22,High (10-19),South,Fully Furnished,7,2,3.9,0,0,0,1,2739,11.3,3.7,2,3,New,118.78,Low
PROP-032883,Bangalore,Koramangala,Premium,Independent House,4,4,2,2108,1797,6,8,Mid (5-9),North,Unfurnished,17,2,7.0,1,0,1,1,4761,5.8,0.6,2,4,Resale,216.41,High
PROP-032884,Delhi,Gurgaon DLF,Premium,Apartment,4,4,0,1927,1583,11,18,High (10-19),South-West,Semi-Furnished,0,0,7.0,1,1,1,1,6371,10.0,0.9,6,1,Resale,269.56,High
PROP-032885,Delhi,Gurgaon DLF,Premium,Independent House,5,6,3,2761,2213,18,21,High (10-19),South-East,Fully Furnished,28,2,5.4,0,0,1,1,3607,4.2,2.3,3,4,Resale,256.64,High
PROP-032886,Delhi,Noida Sector 62,Standard,Penthouse,4,5,4,2122,1835,29,31,Top (20+),North-East,Fully Furnished,5,3,4.9,0,0,1,1,3620,11.0,2.5,2,3,Resale,238.66,High
PROP-032887,Mumbai,Thane,Affordable,Independent House,5,5,3,2560,2158,1,10,Low (1-4),South-West,Unfurnished,10,4,4.3,1,0,0,0,4106,22.3,0.4,2,1,New,178.51,Low
PROP-032888,Delhi,South Delhi,Premium,Apartment,2,2,3,931,787,7,10,Mid (5-9),East,Semi-Furnished,12,0,8.6,0,0,1,1,2390,10.0,9.5,1,1,Resale,121.47,Low
PROP-032889,Hyderabad,Gachibowli,Standard,Independent House,4,4,3,2359,2023,9,15,Mid (5-9),North,Semi-Furnished,1,1,4.8,0,0,1,1,4332,11.8,1.0,5,2,Resale,175.02,Low
PROP-032890,Bangalore,Indiranagar,Premium,Apartment,2,2,3,929,789,21,30,Top (20+),North-West,Semi-Furnished,6,2,5.8,1,0,1,1,3435,5.2,3.7,0,0,New,153.65,Low
PROP-032891,Delhi,Dwarka,Standard,Apartment,3,3,1,1317,1078,17,26,High (10-19),South-West,Semi-Furnished,9,3,6.4,0,0,0,1,2814,10.8,0.7,5,2,Resale,81.57,Low
PROP-032892,Delhi,Noida Sector 62,Standard,Apartment,3,3,1,1280,1090,0,7,Ground,South,Fully Furnished,5,1,4.1,0,0,1,0,2580,10.0,1.5,1,3,Resale,139.43,Low
PROP-032893,Hyderabad,Gachibowli,Standard,Row House,3,3,3,1420,1224,1,10,Low (1-4),South,Fully Furnished,0,0,6.4,0,0,1,0,3089,15.6,4.8,1,2,Resale,84.73,Low
PROP-032894,Bangalore,Koramangala,Premium,Independent House,2,3,0,1183,951,3,9,Low (1-4),South-West,Unfurnished,0,2,7.9,1,1,1,1,7000,5.1,2.7,5,4,New,209.28,High
PROP-032895,Mumbai,Thane,Affordable,Apartment,5,5,2,2229,1940,16,23,High (10-19),North-West,Unfurnished,9,4,2.4,0,0,1,1,3401,19.1,0.8,2,1,New,124.87,Low
PROP-032896,Mumbai,Powai,Standard,Villa,3,3,2,1746,1495,35,43,Top (20+),East,Unfurnished,5,0,5.7,0,1,1,1,4782,14.1,3.5,3,1,New,170.02,Low
PROP-032897,Mumbai,Bandra,Premium,Apartment,2,2,1,968,796,2,8,Low (1-4),West,Unfurnished,0,2,5.0,0,1,1,1,4446,14.1,1.6,5,1,Resale,130.04,Low
PROP-032898,Mumbai,Bandra,Premium,Row House,3,4,1,1442,1236,0,4,Ground,West,Semi-Furnished,4,2,6.5,0,1,1,0,4631,4.1,1.0,1,5,Resale,209.32,High
PROP-032899,Delhi,Dwarka,Standard,Row House,3,3,3,1354,1189,13,16,High (10-19),North-West,Semi-Furnished,1,2,5.0,0,0,0,1,2247,10.1,2.2,3,1,Resale,118.62,Low
PROP-032900,Bangalore,Whitefield,Standard,Apartment,3,3,3,1289,1047,6,7,Mid (5-9),East,Semi-Furnished,0,3,3.6,1,0,0,1,3872,10.4,7.5,1,4,New,138.6,Low
PROP-032901,Delhi,Gurgaon DLF,Premium,Apartment,3,4,2,1491,1199,18,19,High (10-19),East,Unfurnished,3,4,7.7,1,1,1,1,6191,8.6,2.8,4,4,Resale,223.38,High
PROP-032902,Hyderabad,Madhapur,Standard,Independent House,2,2,1,1257,1081,5,6,Mid (5-9),South-East,Semi-Furnished,6,1,3.6,0,0,1,1,2646,11.2,4.9,3,1,New,117.59,Low
PROP-032903,Delhi,Gurgaon DLF,Premium,Villa,4,4,3,2243,1899,0,10,Ground,North-West,Semi-Furnished,2,4,7.6,1,1,1,0,6647,5.4,5.3,4,2,New,335.37,High
PROP-032904,Bangalore,Electronic City,Standard,Apartment,4,5,2,1740,1516,5,9,Mid (5-9),North-West,Fully Furnished,5,3,4.5,0,0,0,1,3244,16.3,5.9,5,3,Resale,174.25,Low
PROP-032905,Hyderabad,Jubilee Hills,Premium,Independent House,3,3,3,1617,1348,15,21,High (10-19),East,Fully Furnished,6,5,6.6,1,1,1,1,6622,4.3,1.2,3,1,Resale,264.25,High
PROP-032906,Delhi,Gurgaon DLF,Premium,Apartment,3,4,3,1301,1113,0,15,Ground,West,Semi-Furnished,0,3,7.4,0,0,1,0,2263,5.4,2.9,2,3,New,211.87,High
PROP-032907,Bangalore,Indiranagar,Premium,Independent House,3,3,4,1599,1310,19,25,High (10-19),North-East,Semi-Furnished,16,1,7.2,0,0,1,1,1991,7.6,1.6,3,2,New,170.01,Low
PROP-032908,Mumbai,Navi Mumbai,Affordable,Apartment,1,1,1,515,421,5,9,Mid (5-9),South,Unfurnished,6,2,5.1,0,0,1,1,2025,19.2,1.1,1,1,Resale,10.0,Low
PROP-032909,Hyderabad,Jubilee Hills,Premium,Independent House,4,4,4,2191,1883,35,37,Top (20+),South-West,Unfurnished,1,3,5.1,1,1,1,1,6427,5.5,5.4,6,1,Resale,320.95,High
PROP-032910,Hyderabad,Kondapur,Standard,Independent House,4,4,2,2051,1745,19,28,High (10-19),East,Fully Furnished,0,3,5.5,0,0,1,1,3930,11.3,6.6,4,2,Resale,246.65,High
PROP-032911,Delhi,Noida Sector 62,Standard,Villa,5,6,2,2591,2163,4,13,Low (1-4),East,Fully Furnished,1,3,5.1,0,1,1,1,6121,11.5,5.7,2,2,New,248.28,High
PROP-032912,Mumbai,Powai,Standard,Independent House,5,5,3,2369,2057,8,9,Mid (5-9),South-East,Unfurnished,35,1,3.8,0,0,1,1,3096,11.2,6.8,4,0,Resale,112.21,Low
PROP-032913,Delhi,Noida Extension,Affordable,Villa,4,5,2,2029,1779,0,17,Ground,South,Fully Furnished,6,5,6.2,0,0,0,0,3036,18.5,5.4,7,0,New,106.28,Low
PROP-032914,Delhi,Gurgaon DLF,Premium,Apartment,5,5,2,2078,1729,2,7,Low (1-4),South-East,Semi-Furnished,7,1,4.1,0,1,0,1,6105,4.8,0.6,6,3,Resale,270.13,High
PROP-032915,Mumbai,Navi Mumbai,Affordable,Apartment,5,6,2,2275,1845,7,8,Mid (5-9),South-West,Fully Furnished,0,1,7.4,0,0,1,1,2710,19.6,0.1,0,0,New,126.53,Low
PROP-032916,Hyderabad,Jubilee Hills,Premium,Apartment,4,4,1,1865,1514,0,6,Ground,North-West,Semi-Furnished,0,4,4.8,1,1,1,0,7307,11.1,6.0,4,1,Resale,229.39,High
PROP-032917,Bangalore,HSR Layout,Standard,Apartment,2,2,3,879,746,7,8,Mid (5-9),West,Unfurnished,9,0,4.8,1,0,1,1,3525,14.6,0.9,3,1,New,34.96,Low
PROP-032918,Delhi,South Delhi,Premium,Independent House,5,5,2,2792,2316,17,24,High (10-19),North,Semi-Furnished,9,5,6.4,0,1,1,1,5719,4.5,1.6,4,2,Resale,423.93,High
PROP-032919,Hyderabad,Gachibowli,Standard,Apartment,2,2,0,793,684,10,11,High (10-19),North-West,Semi-Furnished,6,3,4.0,0,0,0,1,1715,17.4,0.8,5,2,Resale,92.63,Low
PROP-032920,Bangalore,Koramangala,Premium,Apartment,5,5,4,2152,1813,0,12,Ground,South-East,Fully Furnished,7,3,7.3,1,0,1,0,4896,4.5,3.7,2,1,New,431.71,High
PROP-032921,Hyderabad,Banjara Hills,Premium,Studio,1,1,2,533,447,3,10,Low (1-4),East,Fully Furnished,2,1,4.5,1,0,1,1,2969,9.2,12.1,2,4,New,111.4,Low
PROP-032922,Mumbai,Andheri,Standard,Independent House,3,3,0,1943,1675,3,7,Low (1-4),North-West,Semi-Furnished,26,0,5.9,0,0,1,1,3089,11.5,2.8,0,1,New,116.82,Low
PROP-032923,Bangalore,Koramangala,Premium,Villa,4,4,2,2254,1818,14,15,High (10-19),West,Semi-Furnished,11,3,9.2,1,1,1,1,6874,6.9,1.5,2,2,Resale,256.8,High
PROP-032924,Delhi,Dwarka,Standard,Apartment,2,2,1,827,718,0,19,Ground,North-West,Semi-Furnished,0,4,4.1,0,0,0,0,1523,16.2,1.7,3,3,Resale,76.83,Low
PROP-032925,Hyderabad,Kondapur,Standard,Apartment,5,4,1,2121,1833,35,40,Top (20+),South,Unfurnished,40,2,5.3,0,0,1,1,2340,14.4,4.9,2,3,Resale,132.66,Low
PROP-032926,Delhi,Gurgaon DLF,Premium,Villa,5,6,0,2631,2220,12,15,High (10-19),North,Fully Furnished,4,4,5.8,1,0,1,1,4672,4.5,0.2,7,2,Resale,526.34,High
PROP-032927,Bangalore,HSR Layout,Standard,Penthouse,4,4,2,2198,1873,19,25,High (10-19),South-West,Unfurnished,0,3,9.3,0,1,1,1,5323,11.6,3.7,1,2,Resale,162.09,Low
